timestamp,lap time,stroke count,stroke type,data source
2026-06-04T17:28:57Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:36:13Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:38:37Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:40:12Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:41:20Z,00:00:58.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:43:28Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:44:39Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:47:16Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:51:35Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:52:27Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:53:29Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:58:53Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T17:59:34Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:00:33Z,00:00:36.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:01:27Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:05:15Z,00:00:56.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:06:58Z,00:00:35.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:07:36Z,00:00:35.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:08:57Z,00:00:46.000,18,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:13:29Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:14:08Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:54:06Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:55:49Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T18:56:17Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:20:38Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:25:01Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:26:36Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:29:36Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:31:23Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:33:10Z,00:00:56.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:34:35Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:37:29Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T19:38:10Z,00:00:40.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:04:55Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:16:02Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:17:00Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:21:23Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:27:15Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T20:28:48Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
