timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-12T00:55:00Z,30.5,0.0,Fitbit App
2026-05-12T01:00:00Z,34.5,0.0,Fitbit App
2026-05-12T01:05:00Z,42.0,0.0,Fitbit App
2026-05-12T01:10:00Z,41.9,0.0,Fitbit App
2026-05-12T01:15:00Z,37.2,0.0,Fitbit App
2026-05-12T01:20:00Z,38.6,0.0,Fitbit App
2026-05-12T01:25:00Z,31.3,0.0,Fitbit App
2026-05-12T01:30:00Z,32.1,0.0,Fitbit App
2026-05-12T01:35:00Z,33.8,0.0,Fitbit App
2026-05-12T01:40:00Z,34.2,0.0,Fitbit App
2026-05-12T01:45:00Z,46.9,0.0,Fitbit App
2026-05-12T01:50:00Z,45.8,0.0,Fitbit App
2026-05-12T01:55:00Z,40.7,0.0,Fitbit App
2026-05-12T02:00:00Z,43.7,0.0,Fitbit App
2026-05-12T02:05:00Z,44.5,0.0,Fitbit App
2026-05-12T02:10:00Z,53.8,0.0,Fitbit App
2026-05-12T02:15:00Z,32.9,0.0,Fitbit App
2026-05-12T02:20:00Z,35.4,0.0,Fitbit App
2026-05-12T02:25:00Z,40.0,0.0,Fitbit App
2026-05-12T02:30:00Z,31.2,0.0,Fitbit App
2026-05-12T02:35:00Z,53.3,0.0,Fitbit App
2026-05-12T02:40:00Z,47.3,0.0,Fitbit App
2026-05-12T02:45:00Z,51.2,0.0,Fitbit App
2026-05-12T02:50:00Z,39.7,0.0,Fitbit App
2026-05-12T02:55:00Z,31.6,0.0,Fitbit App
2026-05-12T03:00:00Z,39.2,0.0,Fitbit App
2026-05-12T03:05:00Z,36.9,0.0,Fitbit App
2026-05-12T03:10:00Z,34.8,0.0,Fitbit App
2026-05-12T03:15:00Z,46.9,0.0,Fitbit App
2026-05-12T03:20:00Z,53.9,0.0,Fitbit App
2026-05-12T03:25:00Z,46.6,0.0,Fitbit App
2026-05-12T03:30:00Z,42.0,0.0,Fitbit App
2026-05-12T03:35:00Z,39.3,0.0,Fitbit App
2026-05-12T03:40:00Z,40.0,0.0,Fitbit App
2026-05-12T03:45:00Z,49.7,0.0,Fitbit App
2026-05-12T03:50:00Z,32.7,0.0,Fitbit App
2026-05-12T03:55:00Z,34.3,0.0,Fitbit App
2026-05-12T04:00:00Z,33.1,0.0,Fitbit App
2026-05-12T04:05:00Z,41.0,0.0,Fitbit App
2026-05-12T04:10:00Z,35.4,0.0,Fitbit App
2026-05-12T04:15:00Z,28.8,0.0,Fitbit App
2026-05-12T04:20:00Z,42.8,0.0,Fitbit App
2026-05-12T04:25:00Z,42.6,0.0,Fitbit App
2026-05-12T04:30:00Z,33.3,0.0,Fitbit App
2026-05-12T04:35:00Z,34.6,0.0,Fitbit App
2026-05-12T04:40:00Z,37.8,0.0,Fitbit App
2026-05-12T04:45:00Z,60.3,0.0,Fitbit App
2026-05-12T04:50:00Z,57.8,0.0,Fitbit App
2026-05-12T04:55:00Z,52.8,0.0,Fitbit App
2026-05-12T05:00:00Z,44.7,0.0,Fitbit App
2026-05-12T05:05:00Z,42.8,0.0,Fitbit App
2026-05-12T05:10:00Z,39.9,0.0,Fitbit App
